Asset_Code,Descr,LocDesc,FeatureCode,Condition,Inspected,Status,Quantity,Age,Material,Other,Comments,Area,Department,Division,PersResp,Install yr,Useful Life,Estimated RUL,RplmtCst,ConditionBasis,ResidValue,DispDate,Risk,CnsqOfFail,DatLastAss,FollowUp,EditTag,Record Drawing,Replacement Year,CostLookup,Replace1,Replace2, Replace3, Replace4,Cost Factor,Unit Cost,Edit Tag
LO-WWC-GPWW-GRVPSA-00047,Gravity Pipe,,GRVPSA,4.0,,active,93.0,,PVC,,,,,,,,80.0,26.0,64867.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00048,Gravity Pipe,,GRVPSA,4.0,,active,88.0,,PVC,,,,,,,,80.0,26.0,61380.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00049,Gravity Pipe,,GRVPSA,4.0,,active,50.0,,PVC,,,,,,,,80.0,26.0,34875.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00050,Gravity Pipe,,GRVPSA,4.0,,active,62.0,,PVC,,,,,,,,80.0,26.0,43245.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00051,Gravity Pipe,,GRVPSA,4.0,,active,62.0,,PVC,,,,,,,,80.0,26.0,43245.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00052,Gravity Pipe,,GRVPSA,4.0,,active,96.0,,PVC,,,,,,,,80.0,26.0,66960.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00053,Gravity Pipe,,GRVPSA,4.0,,active,43.0,,PVC,,,,,,,,80.0,26.0,29992.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00054,Gravity Pipe,,GRVPSA,4.0,,active,80.0,,PVC,,,,,,,,80.0,26.0,55800.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00055,Gravity Pipe,,GRVPSA,4.0,,active,90.0,,PVC,,,,,,,,80.0,26.0,62775.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00056,Gravity Pipe,,GRVPSA,4.0,,active,95.0,,PVC,,,,,,,,80.0,26.0,66262.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00057,Gravity Pipe,,GRVPSA,4.0,,active,45.0,,PVC,,,,,,,,80.0,26.0,31387.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00058,Gravity Pipe,,GRVPSA,4.0,,active,82.0,,PVC,,,,,,,,80.0,26.0,57195.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00059,Gravity Pipe,,GRVPSA,4.0,,active,3.0,,PVC,,,,,,,,80.0,26.0,2092.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00060,Gravity Pipe,,GRVPSA,4.0,,active,66.0,,PVC,,,,,,,,80.0,26.0,46035.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00061,Gravity Pipe,,GRVPSA,4.0,,active,63.0,,PVC,,,,,,,,80.0,26.0,43942.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00062,Gravity Pipe,,GRVPSA,4.0,,active,101.0,,PVC,,,,,,,,80.0,26.0,70447.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00063,Gravity Pipe,,GRVPSA,4.0,,active,91.0,,PVC,,,,,,,,80.0,26.0,63472.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00064,Gravity Pipe,,GRVPSA,4.0,,active,92.0,,PVC,,,,,,,,80.0,26.0,64170.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00065,Gravity Pipe,,GRVPSA,4.0,,active,13.0,,PVC,,,,,,,,80.0,26.0,9067.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00066,Gravity Pipe,,GRVPSA,4.0,,active,4.0,,PVC,,,,,,,,80.0,26.0,2790.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00067,Gravity Pipe,,GRVPSA,4.0,,active,89.0,,PVC,,,,,,,,80.0,26.0,62077.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00068,Gravity Pipe,,GRVPSA,4.0,,active,34.0,,PVC,,,,,,,,80.0,26.0,23715.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00069,Gravity Pipe,,GRVPSA,4.0,,active,27.0,,PVC,,,,,,,,80.0,26.0,18832.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00070,Gravity Pipe,,GRVPSA,4.0,,active,62.0,,PVC,,,,,,,,80.0,26.0,43245.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00071,Gravity Pipe,,GRVPSA,4.0,,active,65.0,,PVC,,,,,,,,80.0,26.0,45337.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00072,Gravity Pipe,,GRVPSA,4.0,,active,62.0,,PVC,,,,,,,,80.0,26.0,43245.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00073,Gravity Pipe,,GRVPSA,4.0,,active,73.0,,PVC,,,,,,,,80.0,26.0,50917.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00074,Gravity Pipe,,GRVPSA,4.0,,active,77.0,,PVC,,,,,,,,80.0,26.0,53707.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00075,Gravity Pipe,,GRVPSA,4.0,,active,75.0,,PVC,,,,,,,,80.0,26.0,52312.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00076,Gravity Pipe,,GRVPSA,4.0,,active,75.0,,PVC,,,,,,,,80.0,26.0,52312.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00077,Gravity Pipe,,GRVPSA,4.0,,active,42.0,,PVC,,,,,,,,80.0,26.0,29295.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00078,Gravity Pipe,,GRVPSA,4.0,,active,54.0,,PVC,,,,,,,,80.0,26.0,37665.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00079,Gravity Pipe,,GRVPSA,4.0,,active,31.0,,PVC,,,,,,,,80.0,26.0,21622.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00080,Gravity Pipe,,GRVPSA,4.0,,active,4.0,,PVC,,,,,,,,80.0,26.0,2790.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00081,Gravity Pipe,,GRVPSA,4.0,,active,87.0,,PVC,,,,,,,,80.0,26.0,60682.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00082,Gravity Pipe,,GRVPSA,4.0,,active,49.0,,PVC,,,,,,,,80.0,26.0,34177.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00083,Gravity Pipe,,GRVPSA,4.0,,active,79.0,,PVC,,,,,,,,80.0,26.0,55102.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00084,Gravity Pipe,,GRVPSA,4.0,,active,83.0,,PVC,,,,,,,,80.0,26.0,57892.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00085,Gravity Pipe,,GRVPSA,4.0,,active,76.0,,PVC,,,,,,,,80.0,26.0,53010.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00086,Gravity Pipe,,GRVPSA,4.0,,active,36.0,,PVC,,,,,,,,80.0,26.0,25110.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00087,Gravity Pipe,,GRVPSA,4.0,,active,91.0,,PVC,,,,,,,,80.0,26.0,63472.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00088,Gravity Pipe,,GRVPSA,4.0,,active,80.0,,PVC,,,,,,,,80.0,26.0,55800.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00089,Gravity Pipe,,GRVPSA,4.0,,active,94.0,,PVC,,,,,,,,80.0,26.0,65565.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00090,Gravity Pipe,,GRVPSA,4.0,,active,78.0,,PVC,,,,,,,,80.0,26.0,54405.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00091,Gravity Pipe,,GRVPSA,4.0,,active,5.0,,PVC,,,,,,,,80.0,26.0,3487.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00092,Gravity Pipe,,GRVPSA,4.0,,active,26.0,,PVC,,,,,,,,80.0,26.0,18135.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00093,Gravity Pipe,,GRVPSA,4.0,,active,98.0,,PVC,,,,,,,,80.0,26.0,68355.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00094,Gravity Pipe,,GRVPSA,4.0,,active,94.0,,PVC,,,,,,,,80.0,26.0,65565.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00095,Gravity Pipe,,GRVPSA,4.0,,active,124.0,,PVC,,,,,,,,80.0,26.0,86490.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00096,Gravity Pipe,,GRVPSA,4.0,,active,62.0,,PVC,,,,,,,,80.0,26.0,43245.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00097,Gravity Pipe,,GRVPSA,4.0,,active,92.0,,PVC,,,,,,,,80.0,26.0,64170.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00098,Gravity Pipe,,GRVPSA,4.0,,active,92.0,,PVC,,,,,,,,80.0,26.0,64170.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00099,Gravity Pipe,,GRVPSA,4.0,,active,64.0,,PVC,,,,,,,,80.0,26.0,44640.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00100,Gravity Pipe,,GRVPSA,4.0,,active,64.0,,PVC,,,,,,,,80.0,26.0,44640.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00101,Gravity Pipe,,GRVPSA,4.0,,active,64.0,,PVC,,,,,,,,80.0,26.0,44640.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00102,Gravity Pipe,,GRVPSA,4.0,,active,61.0,,PVC,,,,,,,,80.0,26.0,42547.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00103,Gravity Pipe,,GRVPSA,4.0,,active,60.0,,PVC,,,,,,,,80.0,26.0,41850.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00104,Gravity Pipe,,GRVPSA,4.0,,active,99.0,,PVC,,,,,,,,80.0,26.0,69052.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00105,Gravity Pipe,,GRVPSA,4.0,,active,91.0,,PVC,,,,,,,,80.0,26.0,63472.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00106,Gravity Pipe,,GRVPSA,4.0,,active,60.0,,PVC,,,,,,,,80.0,26.0,41850.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00107,Gravity Pipe,,GRVPSA,4.0,,active,91.0,,PVC,,,,,,,,80.0,26.0,63472.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00108,Gravity Pipe,,GRVPSA,4.0,,active,91.0,,PVC,,,,,,,,80.0,26.0,63472.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00109,Gravity Pipe,,GRVPSA,4.0,,active,91.0,,PVC,,,,,,,,80.0,26.0,63472.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00110,Gravity Pipe,,GRVPSA,4.0,,active,60.0,,PVC,,,,,,,,80.0,26.0,41850.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00111,Gravity Pipe,,GRVPSA,4.0,,active,92.0,,PVC,,,,,,,,80.0,26.0,64170.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00112,Gravity Pipe,,GRVPSA,4.0,,active,91.0,,PVC,,,,,,,,80.0,26.0,63472.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00113,Gravity Pipe,,GRVPSA,4.0,,active,92.0,,PVC,,,,,,,,80.0,26.0,64170.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00114,Gravity Pipe,,GRVPSA,4.0,,active,4.0,,PVC,,,,,,,,80.0,26.0,2790.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00115,Gravity Pipe,,GRVPSA,4.0,,active,82.0,,PVC,,,,,,,,80.0,26.0,57195.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00116,Gravity Pipe,,GRVPSA,4.0,,active,93.0,,PVC,,,,,,,,80.0,26.0,64867.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00117,Gravity Pipe,,GRVPSA,4.0,,active,86.0,,PVC,,,,,,,,80.0,26.0,59985.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00118,Gravity Pipe,,GRVPSA,4.0,,active,91.0,,PVC,,,,,,,,80.0,26.0,63472.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00119,Gravity Pipe,,GRVPSA,4.0,,active,90.0,,PVC,,,,,,,,80.0,26.0,62775.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00120,Gravity Pipe,,GRVPSA,4.0,,active,8.0,,PVC,,,,,,,,80.0,26.0,5580.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00121,Gravity Pipe,,GRVPSA,4.0,,active,82.0,,PVC,,,,,,,,80.0,26.0,57195.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00122,Gravity Pipe,,GRVPSA,4.0,,active,55.0,,PVC,,,,,,,,80.0,26.0,38362.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00123,Gravity Pipe,,GRVPSA,4.0,,active,108.0,,PVC,,,,,,,,80.0,26.0,75330.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00124,Gravity Pipe,,GRVPSA,4.0,,active,86.0,,PVC,,,,,,,,80.0,26.0,59985.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00125,Gravity Pipe,,GRVPSA,4.0,,active,94.0,,PVC,,,,,,,,80.0,26.0,65565.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00126,Gravity Pipe,,GRVPSA,4.0,,active,66.0,,PVC,,,,,,,,80.0,26.0,46035.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00127,Gravity Pipe,,GRVPSA,4.0,,active,75.0,,PVC,,,,,,,,80.0,26.0,52312.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00128,Gravity Pipe,,GRVPSA,4.0,,active,47.0,,PVC,,,,,,,,80.0,26.0,32782.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00129,Gravity Pipe,,GRVPSA,4.0,,active,51.0,,PVC,,,,,,,,80.0,26.0,35572.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00130,Gravity Pipe,,GRVPSA,4.0,,active,3.0,,PVC,,,,,,,,80.0,26.0,2092.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-PSP-WWFRCM-00001,Wastewater Forcemain,,WWFRCM,4.0,,active,175.0,,PVC,,,,,,,,80.0,26.0,67812.5,Detailed,,,,,,,,,,WWFRCM100,2046.0,2126.0,2206.0,2286.0,100.0,387.5,Original
LO-WWC-PSP-WWFRCM-00002,Wastewater Forcemain,,WWFRCM,4.0,,active,185.0,,PVC,,,,,,,,80.0,26.0,71687.5,Detailed,,,,,,,,,,WWFRCM100,2046.0,2126.0,2206.0,2286.0,100.0,387.5,Original
LO-WWC-PSP-WWFRCM-00003,Wastewater Forcemain,,WWFRCM,4.0,,active,170.0,,PVC,,,,,,,,80.0,26.0,65875.0,Detailed,,,,,,,,,,WWFRCM100,2046.0,2126.0,2206.0,2286.0,100.0,387.5,Original
LO-WWC-PSP-WWFRCM-00004,Wastewater Forcemain,,WWFRCM,4.0,,active,174.0,,PVC,,,,,,,,80.0,26.0,80910.0,Detailed,,,,,,,,,,WWFRCM150,2046.0,2126.0,2206.0,2286.0,150.0,465.0,Original
LO-WWC-PSP-WWFRCM-00005,Wastewater Forcemain,,WWFRCM,4.0,,active,133.0,,PVC,,,,,,,,80.0,26.0,51537.5,Detailed,,,,,,,,,,WWFRCM100,2046.0,2126.0,2206.0,2286.0,100.0,387.5,Original
LO-WWC-PSP-WWFRCM-00006,Wastewater Forcemain,,WWFRCM,4.0,,active,85.0,,PVC,,,,,,,,80.0,26.0,32937.5,Detailed,,,,,,,,,,WWFRCM100,2046.0,2126.0,2206.0,2286.0,100.0,387.5,Original
LO-WWC-PSP-WWFRCM-00007,Wastewater Forcemain,,WWFRCM,4.0,,active,112.0,,PVC,,,,,,,,80.0,26.0,43400.0,Detailed,,,,,,,,,,WWFRCM100,2046.0,2126.0,2206.0,2286.0,100.0,387.5,Original
LO-WWC-PSP-WWFRCM-00008,Wastewater Forcemain,,WWFRCM,4.0,,active,337.0,,PVC,,,,,,,,80.0,26.0,130587.5,Detailed,,,,,,,,,,WWFRCM100,2046.0,2126.0,2206.0,2286.0,100.0,387.5,Original
LO-WWC-PSP-WWFRCM-00009,Wastewater Forcemain,,WWFRCM,4.0,,active,284.0,,PVC,,,,,,,,80.0,26.0,143065.0,Detailed,,,,,,,,,,WWFRCM200,2046.0,2126.0,2206.0,2286.0,200.0,503.75,Original
LO-WWC-PSP-WWFRCM-00010,Wastewater Forcemain,,WWFRCM,4.0,,active,82.0,,PVC,,,,,,,,80.0,26.0,31775.0,Detailed,,,,,,,,,,WWFRCM100,2046.0,2126.0,2206.0,2286.0,100.0,387.5,Original
LO-WWC-PSP-WWFRCM-00011,Wastewater Forcemain,,WWFRCM,4.0,,active,278.0,,PVC,,,,,,,,80.0,26.0,107725.0,Detailed,,,,,,,,,,WWFRCM100,2046.0,2126.0,2206.0,2286.0,100.0,387.5,Original
LO-WWC-PSP-WWFRCM-00012,Wastewater Forcemain,,WWFRCM,4.0,,active,620.0,,PVC,,,,,,,,80.0,26.0,240250.0,Detailed,,,,,,,,,,WWFRCM100,2046.0,2126.0,2206.0,2286.0,100.0,387.5,Original
LO-WWC-PSP-WWFRCM-00013,Wastewater Forcemain,,WWFRCM,4.0,,active,375.0,,PVC,,,,,,,,80.0,26.0,145312.5,Detailed,,,,,,,,,,WWFRCM100,2046.0,2126.0,2206.0,2286.0,100.0,387.5,Original
LO-WWC-LPS-PMPS-00001,Pump Station,,PMPS,4.0,,active,1.0,,,,,,,,,,50.0,17.0,186000.0,Detailed,,,,,,,,,,PMPS,2037.0,2087.0,2137.0,2187.0,,186000.0,Original
LO-WWC-LPS-PMPS-00002,Pump Station,,PMPS,4.0,,active,1.0,,,,,,,,,,50.0,17.0,186000.0,Detailed,,,,,,,,,,PMPS,2037.0,2087.0,2137.0,2187.0,,186000.0,Original
LO-WWC-LPS-PMPS-00003,Pump Station,,PMPS,3.0,,active,1.0,,,,,,,,,,50.0,25.0,186000.0,Detailed,,,,,,,,,,PMPS,2045.0,2095.0,2145.0,2195.0,,186000.0,Original
LO-WWC-LPS-PMPS-00004,Pump Station,,PMPS,3.0,,active,1.0,,,,,,,,,,50.0,25.0,186000.0,Detailed,,,,,,,,,,PMPS,2045.0,2095.0,2145.0,2195.0,,186000.0,Original
LO-WWC-LPS-PMPS-00005,Pump Station,,PMPS,4.0,,active,1.0,,,,,,,,,,50.0,17.0,186000.0,Detailed,,,,,,,,,,PMPS,2037.0,2087.0,2137.0,2187.0,,186000.0,Original
LO-WWC-LPS-PMPS-00006,Pump Station,,PMPS,3.0,,active,1.0,,,,,,,,,,50.0,25.0,186000.0,Detailed,,,,,,,,,,PMPS,2045.0,2095.0,2145.0,2195.0,,186000.0,Original
LO-WWC-LPS-PMPS-00007,Pump Station,,PMPS,3.0,,active,1.0,,,,,,,,,,50.0,25.0,186000.0,Detailed,,,,,,,,,,PMPS,2045.0,2095.0,2145.0,2195.0,,186000.0,Original
LO-WWC-LPS-PMPS-00008,Pump Station,,PMPS,3.0,,active,1.0,,,,,,,,,,50.0,25.0,186000.0,Detailed,,,,,,,,,,PMPS,2045.0,2095.0,2145.0,2195.0,,186000.0,Original
LO-WWC-LPS-PMPS-00009,Pump Station,,PMPS,4.0,,active,1.0,,,,,,,,,,50.0,17.0,186000.0,Detailed,,,,,,,,,,PMPS,2037.0,2087.0,2137.0,2187.0,,186000.0,Original
LO-WWC-LPS-PMPS-00010,Pump Station,,PMPS,3.0,,active,1.0,,,,,,,,,,50.0,25.0,186000.0,Detailed,,,,,,,,,,PMPS,2045.0,2095.0,2145.0,2195.0,,186000.0,Original
LO-WWC-LPS-PMPS-00011,Pump Station,,PMPS,4.0,,active,1.0,,,,,,,,,,50.0,17.0,186000.0,Detailed,,,,,,,,,,PMPS,2037.0,2087.0,2137.0,2187.0,,186000.0,Original
LO-WWC-LPS-PMPS-00012,Pump Station,,PMPS,3.0,,active,1.0,,,,,,,,,,50.0,25.0,186000.0,Detailed,,,,,,,,,,PMPS,2045.0,2095.0,2145.0,2195.0,,186000.0,Original
